POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0,0,1,BHK,562.0489116202561,1,1,"Poonam Sagar Complex,Mumbai",18.96667,72.83333,61.15985589170093
Owner,0,0,2,BHK,1149.8427248977534,1,1,"Parappana Agrahara,Bangalore",12.885657,77.66147600000001,50.62099385542379
Dealer,1,1,3,BHK,1239.8879721100793,0,1,"Mulund (West),Lalitpur",19.1759,72.9522,226.3460820879897
Dealer,0,0,2,BHK,950.8617721831989,1,1,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,121.29274413719378
Owner,0,0,2,BHK,1176.0705382173048,1,1,"Horamavu Agara,Bangalore",13.0318,77.6583,45.07209825028685
Dealer,0,0,2,BHK,1063.8926677895208,1,1,"kavesar,Lalitpur",24.69028,78.41889,99.81763118929901
Dealer,0,0,2,BHK,1375.7816495477455,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,209.57271915066372
Dealer,0,1,3,BHK,1435.377094264332,1,1,"Bavdhan,Pune",18.510418,73.781944,95.53229555091539
Owner,0,0,2,BHK,1102.0330300062549,1,1,"Ambattur,Chennai",13.0983,80.1622,45.16916015556421
Owner,0,0,2,BHK,499.231705207612,1,1,"Jaigirghat Road,Kolkata",22.54111,88.33778000000001,17.47389712678474
Dealer,0,0,1,BHK,547.0026875375177,1,1,"Anand Nagar,Pune",18.476532,73.820689,28.049455017856847
Dealer,1,1,3,BHK,1402.8649052338512,0,1,"Aerocity,Mohali",30.696627000000003,76.693764,48.85042266251967
Owner,0,1,3,BHK,3803.841119647551,1,1,"Bill,Vadodara",22.3,73.2,54.31885095118337
Dealer,0,1,3,BHK,1622.3587117137306,1,1,"4 Bunglows,Lalitpur",24.69028,78.41889,324.7761041491806
Dealer,0,1,2,BHK,1393.0953525625137,1,1,"Sas Nagar,Mohali",30.682453,76.75695999999999,42.69513478223132
Dealer,0,0,2,BHK,1287.32438783095,1,1,"Basapura,Bangalore",12.863421,77.652405,45.71687687038235
Owner,0,1,2,BHK,1127.3591167005336,1,1,"Gunjur,Bangalore",12.923762,77.736688,49.428828140320846
Dealer,1,1,2,BHK,1067.9096684331048,0,0,"Sector-150 Noida,Noida",28.429614,77.481711,78.5357478132099
Owner,0,1,1,BHK,560.5368572586566,1,1,"Majrewadi,Solapur",17.621968,75.91891600000001,16.16624503524431
Dealer,0,0,4,BHK,2370.783784686889,1,1,"Srirampura,Bangalore",12.991537,77.566125,191.50415699501568
Owner,0,0,3,BHK,1401.5526729102107,1,1,"Shastri Nagar,Dhanbad",24.193488,86.297165,43.557728847337884
Owner,0,1,2,BHK,942.7505504117404,1,1,"Amlidih,Raipur",21.213822,81.676956,37.83148466547214
Owner,0,0,4,BHK,4937.330243356747,1,1,"Bus Stand Khepra,Hoshiarpur",31.672864,75.864285,20.14913444268426
Dealer,0,0,2,BHK,1090.2651680568845,1,1,"Sector-35D Kharghar,Maharashtra",19.038205,73.06612,91.12891580143277
Owner,0,0,2,BHK,1249.1907947499508,1,1,"Sikandra,Agra",27.216013,77.950834,28.509125161995428
Dealer,0,0,2,BHK,1028.6811126508055,1,1,"Sulem Sarai,Allahabad",25.451221,81.788809,40.54921220255569
Dealer,0,0,3,BHK,1631.0684271634996,1,1,"Valasaravakkam,Chennai",13.04394,80.17251,139.69488352327528
Owner,0,0,2,BHK,1367.8224199670628,1,1,"Kondhwa Budruk,Pune",18.45466,73.871891,67.66034677825256
Owner,0,0,3,BHK,1448.4519529031338,1,1,"Mansarovar,Jaipur",26.8626,75.7633,42.61049986781194
Owner,0,0,1,BHK,354.63526411486697,1,1,"Bhawani Peth,Pune",18.508852,73.86954399999999,30.18597664981663
Dealer,0,0,1,BHK,670.2860503496856,1,1,"Palanpur,Surat",21.17,72.83,20.36231184091443
Owner,0,0,3,BHK,1668.7385282220748,1,1,"Sector 30 Sonipat,Sonipat",28.460854,77.055753,50.46553286380714
Dealer,1,0,2,BHK,1185.087529330011,0,1,"Dadar (East),Mumbai",19.01798,72.84476,236.38169037202698
Owner,0,0,2,BHK,385.2181061574162,1,1,"Panki,Kanpur",26.462204,80.239088,15.50765350190262
Owner,1,1,4,BHK,1705.7427269831378,0,1,"Siddhartha Vihar,Ghaziabad",28.66667,77.41667,79.62406897153953
Dealer,0,0,3,BHK,1617.0270243268553,1,1,"Judgemukku,Ernakulam",9.97833,76.28361,88.87881826572428
Owner,0,0,2,BHK,1078.8444231422482,1,1,"Ankleshwar,Bharuch",21.6,73.0,26.772497915953842
Dealer,0,0,3,BHK,1644.8250202732156,1,1,"Roadpali,Lalitpur",24.69028,78.41889,120.14619530377048
Dealer,0,1,2,BHK,1381.6686576583425,1,1,"Goregaon (East),Mumbai",19.1615,72.8731,239.13620552342354
Dealer,0,0,4,BHK,3883.4458221430227,1,1,"Hennur Road,Bangalore",13.0306,77.6485,366.1667488188007
Dealer,0,1,3,BHK,1688.6916090793193,1,1,"Panditwari,Dehradun",30.329857,77.98826,90.28543004954797
Dealer,0,1,3,BHK,1462.5409672723804,1,1,"Thane West,Lalitpur",19.18,72.96333,137.39760790480472
Dealer,0,1,4,BHK,3468.0490530115553,1,1,"Suraj Kund,Faridabad",28.488415000000003,77.285903,219.39739096140664
Dealer,0,0,2,BHK,1497.3197146978364,1,1,"Kasavanhalli,Bangalore",12.9077,77.6755,73.29727158020282
Dealer,0,1,2,BHK,959.6189615671383,1,1,"Mathavan Nagar,Thoothukudi",8.78333,78.13333,37.02712503241476
Dealer,1,1,2,BHK,1098.7186502470922,0,1,"Kandivali (East),Maharashtra",19.1955,72.8728,153.23455175793504
Owner,0,0,3,BHK,1265.147698165717,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,33.3860105105025
Dealer,0,0,2,BHK,1204.6756011500106,1,1,"NRI Layout,Bangalore",12.96991,77.59796,49.953227396656466
Dealer,0,1,3,BHK,1882.255339078765,1,1,"Sector-84 Gurgaon,Gurgaon",28.408144,76.963756,86.5174360863549
Dealer,0,0,4,BHK,3236.5743735432893,1,0,"Wadala East,Maharashtra",19.014858,72.8662,626.2296938357978
Dealer,0,0,3,BHK,1344.403409326224,1,1,"BTM 2nd Stage,Bangalore",12.96991,77.59796,49.05882137019257
Owner,0,0,1,BHK,505.2082521072292,1,1,"Buti Bori,Nagpur",21.0,79.0,9.08542512978086
Owner,0,0,2,BHK,952.8117999285816,1,1,"OMR,Chennai",12.972166,80.24878000000001,64.30503667485038
Dealer,0,0,3,BHK,1843.9116627555559,1,1,"Chandivali,Lalitpur",24.69028,78.41889,349.86550959849245
Dealer,0,0,3,BHK,1571.2196373944669,1,1,"NR Colony,Bangalore",13.344287,77.111085,139.0063363441861
Dealer,0,0,2,BHK,1098.2105219082562,1,1,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,123.13606649934195
Dealer,0,0,2,BHK,1230.7484347346901,1,1,"Bandra (West),Lalitpur",19.05444,72.84056,367.3816623394056
Dealer,0,1,1,BHK,553.4672220605006,1,1,"Panvel,Lalitpur",18.966114,73.148278,35.23491786089137
Owner,0,1,3,BHK,1241.6853279329468,1,1,"Sector 63,Faridabad",28.6218,77.3831,44.99322435107237
Dealer,0,0,2,BHK,1201.3487465840838,1,1,"Sector-100 Noida,Noida",28.542768,77.365736,58.133727766004036
Owner,0,0,2,BHK,502.47706656072955,1,1,"Ambica chowk,Junagadh",21.52,70.47,10.033476640391159
Owner,0,0,1,BHK,397.5925513933741,1,1,"Madhuban Bapudham,Ghaziabad",28.707966,77.48760300000001,8.704535908926218
Owner,0,0,4,BHK,2497.4772092283915,1,1,"Whitefield,Bangalore",12.9958935,77.761394,160.93170732353434
Owner,0,0,1,BHK,661.7819394756776,1,1,"Sarjapur,,Bangalore",12.86,77.786,29.80495474036303
Dealer,0,0,4,BHK,3232.3678015717264,1,1,"MRC Nagar,Chennai",13.09,80.27,653.0835931424863
Owner,1,1,3,BHK,2369.83089820941,0,1,"Sector-44 Noida,Noida",28.552626,77.33394799999999,245.22772337292113
Dealer,0,0,4,BHK,3193.164413183759,1,1,"Sector-28 Nerul,Lalitpur",28.43303,77.314268,502.87046380568626
Dealer,0,0,2,BHK,1206.9668809095517,1,1,"Magarpatta,Pune",18.510861,73.926175,92.27319687577585
Dealer,1,1,2,BHK,1284.591666670501,0,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,36.918114852944285
Owner,0,0,1,BHK,714.5960972945155,1,1,"Apposite Suresh Gayn Vihar University,Jaipur",26.842586,75.56407349999999,19.709433346303605
Owner,0,0,3,BHK,1102.8938235402925,1,1,"Garia,Kolkata",22.403867,88.47000600000001,38.914578910608554
Owner,0,1,1,BHK,588.684294954681,1,1,"Shahpur Bamheta,Ghaziabad",28.652011,77.482362,19.884590839789375
Dealer,1,0,2,BHK,1202.300265569888,0,1,"Jagdeo Path,Patna",25.61,85.14139,41.357653136795456
Owner,1,1,3,BHK,1347.8247387977096,0,1,"Kyalasanahalli,Bangalore",13.061162,77.65703,74.6941550365869
Dealer,1,1,3,BHK,1374.3909418123296,0,0,"Zirakpur,Chandigarh",30.662283,76.822397,57.45498291657057
Dealer,0,0,3,BHK,1393.2117548289775,1,1,"Jagatpura,Jaipur",26.832353,75.841749,31.0084052723795
Dealer,0,0,2,BHK,849.7395119941988,1,1,"Saidapet,Chennai",13.019638,80.22798900000001,66.93274220505569
Dealer,0,0,2,BHK,756.1333790609239,1,1,"Haltu,Kolkata",22.5041,88.3904,27.57406528755318
Owner,0,0,3,BHK,1183.5906347633543,1,1,"Hoshangabad Road,Bhopal",22.75,77.72,30.021312313216676
Builder,1,1,2,BHK,934.0489960876222,0,0,"Tonca,Panaji",15.479294,73.89546,87.36048337618881
Dealer,0,0,2,BHK,818.4401084398612,1,1,"Semmenchery,Chennai",13.09,80.27,32.396232983382056
Owner,0,0,2,BHK,815.9608184413526,1,1,"Vadsar,Vadodara",22.3,73.2,14.151908438667004
Owner,0,0,2,BHK,708.3966980465381,1,1,"Millpara,Rajkot",22.29691,70.79836,34.44689827574223
Dealer,0,0,2,BHK,1079.7293716774893,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,55.645474576785205
Dealer,0,0,2,BHK,1139.308355499876,1,1,"Chandivali,Lalitpur",24.69028,78.41889,165.27438247116845
Dealer,0,0,3,BHK,2536.3727762239096,1,1,"Churchgate,Mumbai",18.935883,72.82575899999999,1348.9522359356667
Dealer,0,0,3,BHK,1386.3463252851172,1,1,"sector-121 Noida,Noida",28.602325,77.40199399999999,74.37135295602552
Builder,1,0,3,BHK,911.9776829581464,0,0,"Gobindpur,Dhanbad",23.828918,86.494671,19.346671763465057
Dealer,0,1,3,BHK,1620.1321443391562,1,1,"Sector-127 Mohali,Mohali",30.768683000000003,76.650876,48.931675951549195
Dealer,1,0,3,BHK,1185.4569038562404,0,1,"Vasundhara,Ghaziabad",28.65998,77.37027900000001,35.46940799410527
Dealer,1,0,2,BHK,1676.6664004497084,0,1,"G.M.S Road,Dehradun",38.96026502,-86.56196551,60.02351506618119
Dealer,0,1,2,BHK,1177.2919003389795,1,1,"Jalahalli,Bangalore",13.0519,77.5416,91.88786607126215
Dealer,0,0,2,BHK,964.7773802240621,1,1,"NH-8,Dharuhera",12.973237,77.64685899999999,26.654377487773374
Dealer,1,1,1,BHK,711.9377791856574,0,1,"Anjurdive,Lalitpur",24.69028,78.41889,52.72343942076333
Owner,0,0,1,BHK,503.83933144492687,1,1,"Tilakwadi,Belgaum",15.86667,74.5,20.711308634984466
Dealer,0,0,2,BHK,926.5905436146239,1,1,"Civil Lines,Nagpur",21.152819,79.06953100000001,80.81938331885014
Dealer,0,1,3,BHK,1863.8548577753209,1,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,77.78264974578994
Owner,0,0,2,BHK,765.6308865500162,1,1,"Ganapathy,Coimbatore",11.060813,76.970641,32.40256687362124
Owner,0,0,2,BHK,1155.8078824647869,1,1,"Khanjarpur,Bhagalpur",25.257668,86.99290500000001,37.9088517418335
Dealer,0,0,3,BHK,1496.889984301562,1,1,"Kaspate Vasti,Pune",18.52361,73.84778,109.15743872893755
Owner,0,0,2,BHK,899.0524004013196,1,1,"Joshipura,Junagadh",21.543768,70.451598,12.57625500802221
Owner,0,0,2,BHK,1178.4577841262776,1,1,"Baddi , Solan , HP,Baddi",30.92,77.12,26.405700775306954
Owner,0,0,2,BHK,907.0476318825969,1,1,"Nipania,Indore",22.760061,75.928572,36.98963374467671
Dealer,0,0,2,BHK,885.4262484901869,1,1,"Tollygunge,Kolkata",22.5,88.35,45.121715763976844
Owner,0,0,3,BHK,1579.3033588920248,1,1,"Gopalpur,Asansol",23.698756,86.93168,35.653669979390166
Dealer,0,1,2,BHK,849.446854180398,1,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,16.89109383298011
Dealer,0,1,2,BHK,1417.104040869264,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,376.0685582167464
Owner,0,0,2,BHK,1111.575514570621,1,1,"Yelachenahalli,Bangalore",12.96991,77.59796,51.72783742276374
Dealer,0,1,4,BHK,3048.941590911146,1,1,"Baner,Pune",18.558319,73.77588,289.0422793787028
Dealer,0,0,2,BHK,1024.833474624988,1,1,"Bhumkar Nagar,Pune",18.52783,73.875757,51.78036266720236
Dealer,0,0,2,BHK,1199.8246452202359,1,1,"GM Palaya,Bangalore",50.817397,4.42145,43.049380916363276
Dealer,1,1,3,BHK,1313.3379228955039,0,0,"Sector-150 Noida,Noida",28.429614,77.481711,68.41938227129535
Dealer,1,1,3,BHK,1596.7333975455124,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,75.12497897356505
Owner,0,1,3,BHK,1562.4327293904748,1,1,"Sector-76 Noida,Noida",28.567633,77.383124,77.98199040619373
Owner,0,1,2,BHK,1085.7714355484395,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,56.43513542462666
Owner,0,0,1,BHK,662.2036283096465,1,1,"Ranpise Nagar,Akola",20.709535,77.013124,26.717341138324883
Dealer,0,1,3,BHK,1731.7362875583683,1,1,"Sector-83 Gurgaon,Gurgaon",28.396092,76.972169,96.16812882633798
Owner,0,1,3,BHK,1354.2632512433006,1,1,"Bolarum,Secunderabad",17.51444,78.51361,54.93156374227312
Owner,0,0,3,BHK,1318.9784986844268,1,1,"Baghpat Road,Meerut",28.95,77.22,38.87386021477298
Dealer,0,0,2,BHK,1211.0669551587175,1,1,"Varthur Road,Bangalore",12.9407,77.7466,87.05834236184988
Dealer,1,1,1,BHK,471.5527348570111,0,0,"Balkum,Maharashtra",19.222101,72.988231,61.38666540878602
Dealer,0,0,2,BHK,951.6157776950174,1,1,"Hajipur,Noida",28.538774,77.366515,19.855551400489695
Owner,0,1,3,BHK,1326.4677076677701,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,74.14576582508218
Owner,0,0,3,BHK,1699.1465291540555,1,1,"Somasundara Palya,Bangalore",12.96991,77.59796,90.33310512702181
Dealer,1,1,2,BHK,532.7814486061386,0,0,"Anjurdive,Lalitpur",24.69028,78.41889,56.358212820510786
Builder,1,1,3,BHK,1366.416867192753,0,0,"Jaganpura,Patna",25.61,85.14139,37.18394980214393
Dealer,0,0,3,BHK,1907.7831598296616,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,70.54624280731957
Owner,0,0,1,BHK,654.5259542345733,1,1,"Wagholi,Pune",18.5823,73.983,36.624650041419805
Dealer,1,1,2,BHK,641.6693286836237,0,0,"Kanjur Marg (East),Lalitpur",24.69028,78.41889,144.64572154056162
Owner,0,1,2,BHK,912.0969092733624,1,1,"Sector-62 Noida,Noida",28.6221,77.3674,34.95897611511699
Builder,0,0,1,BHK,446.096226578929,1,0,"Virar,Mumbai",42.049481,-87.681841,37.604941847136544
Dealer,1,1,4,BHK,1282.8280361142718,0,0,"Kanchpada,Mumbai",18.96667,72.83333,455.34549026343706
Owner,0,1,1,BHK,1010.7131423384482,1,1,"Sawantwadi,Sindhudurg",15.963926999999998,73.998901,28.169892946064625
Owner,0,0,2,BHK,947.4031514637805,1,1,"Madhurawada,Visakhapatnam",17.815234,83.35818,29.946045463501598
Dealer,0,0,3,BHK,1889.574415356843,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,75.21702909542459
Owner,0,0,2,BHK,968.5561700308298,1,1,"Bhakti Nagar,Rajkot",22.285717,70.767706,30.075362800567234
Owner,1,1,2,BHK,1017.0410287183254,0,1,"Sector-118 Noida,Noida",28.579845,77.403693,49.18381607813113
Dealer,1,0,2,BHK,695.1823724469069,0,1,"Behala Chowrasta,Kolkata",22.486964,88.313191,28.186438270931973
Dealer,0,0,2,BHK,1049.8195138809426,1,1,"kavesar,Mumbai",18.96667,72.83333,91.63952520532091
Owner,0,0,2,BHK,684.7767694531813,1,1,"Shatabdi Puram,Ghaziabad",28.6667,77.4333,14.733085152313551
Dealer,0,1,3,BHK,1234.3250174878403,1,1,"Thane West,Mumbai",19.18,72.96333,215.07158660768198
Dealer,0,0,3,BHK,1637.597224155727,1,1,"7th Phase JP Nagar,Bangalore",35.0,136.0,118.55997226874165
Dealer,1,1,2,BHK,754.9760105443726,0,0,"Andheri (East),Lalitpur",19.1145,72.8712,226.90698925840525
Dealer,0,0,2,BHK,977.6005002182875,1,1,"Punawale,Pune",18.637802,73.745912,60.57916601269887
Owner,0,1,4,BHK,2566.8895569205797,1,1,"Alkapuri,Vadodara",22.31055,73.1695,178.846724833037
Dealer,0,1,3,BHK,1641.3936551921036,1,1,"Bicholi Mardana,Indore",22.1764,75.8193,53.93305569634556
Dealer,1,1,2,BHK,1154.4307839083385,0,1,"Sampigehalli,Bangalore",13.081616,77.620233,65.16048205046405
Dealer,0,1,1,BHK,714.2342932243896,1,1,"Malad (West),Lalitpur",19.1849,72.8347,98.40815674053196
Owner,0,0,2,BHK,793.132523198945,1,1,"Dhayari,Pune",18.430375,73.815337,40.934526544492925
Dealer,1,0,2,BHK,1507.487247205423,0,1,"Vittal Mallya Road,Bangalore",12.971321,77.59819,0.4783785377365362
Dealer,1,1,3,BHK,1355.0624846051278,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,58.24609237333835
Dealer,0,0,3,BHK,1706.7022086032744,1,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,273.5959867246877
Owner,0,0,3,BHK,1779.506756227988,1,1,"Seshadripuram,Bangalore",12.9879,77.5789,110.92758004420809
Dealer,0,0,1,BHK,546.3903757451297,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,11.664686800209834
Dealer,0,0,7,BHK,10093.761850063533,1,1,"Pali Hill,Lalitpur",24.48,78.42,3535.6448324783423
Owner,0,0,2,BHK,1094.8648895120596,1,1,"Kanakpura Road,Bangalore",12.896796,77.5724,33.70234624563138
Owner,0,0,1,BHK,813.917668827613,1,1,"Bejai New Road,Mangalore",12.892129,74.84594399999999,25.852508610142756
Dealer,1,1,2,BHK,780.375418464118,0,1,"Dahisar (East),Mumbai",19.256471,72.868815,99.43334704505332
Dealer,0,1,3,BHK,1714.8705221052544,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,52.9770446246006
Owner,0,0,2,BHK,533.7591039492239,1,1,"Thirumullaivoyal,Chennai",13.13183,80.13082,21.924181849725194
Owner,0,0,2,BHK,1244.8684331124775,1,1,"Sainikpuri,Secunderabad",17.49382,78.54305500000001,54.58994399222788
Dealer,0,0,3,BHK,1577.9588959784005,1,1,"Gottigere,Bangalore",12.858535,77.590438,60.995710581761664
Owner,0,0,3,BHK,1570.9950495312971,1,1,"Whitefield,Bangalore",12.9958935,77.761394,70.56664493082404
Dealer,1,1,1,BHK,466.5706599667562,0,1,"Balkum,Lalitpur",24.69028,78.41889,66.1005413060537
Owner,0,0,3,BHK,1819.246327312743,1,1,"Hulimavu,Bangalore",12.876691,77.59908,146.03184030485647
Owner,0,0,1,BHK,4422.877855600647,1,1,"Katkat Pura Badhir Gunj,Beed",19.1183,77.09444,99.34980454067598
Dealer,0,0,2,BHK,1180.2616514693261,1,1,"Tukaram Nagar,Pune",18.714661,73.678196,92.99595933789355
Dealer,1,1,2,BHK,669.7576277050821,0,1,"Balkum,Lalitpur",24.69028,78.41889,99.69358234181705
Dealer,0,1,2,BHK,1296.164876447132,1,1,"Sector-108 Gurgaon,Gurgaon",28.514348,76.983292,73.53085336450812
Owner,0,0,2,BHK,1077.1561905424903,1,1,"Mankapur,Nagpur",20.631532,79.220106,33.50463945279851
Dealer,1,1,2,BHK,719.2440232449097,0,1,"Kandivali (East),Lalitpur",19.1955,72.8728,179.87818166571796
Dealer,0,0,2,BHK,1113.5666989274919,1,1,"Mangammanapalya,Bangalore",12.96991,77.59796,39.25852545124723
Owner,0,0,2,BHK,1097.3910278275425,1,1,"Horamavu,Bangalore",13.0318,77.6583,45.423882387691805
Dealer,1,1,2,BHK,1127.907830352122,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,35.72757461626024
Dealer,0,1,3,BHK,1364.4906066857927,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,46.37995649531708
Owner,0,1,2,BHK,998.5845153944864,1,1,"Prabandh Nagar,Lucknow",26.931233,80.895237,49.056794998781804
Dealer,1,1,3,BHK,1610.5176604487945,0,1,"Malad (East),Mumbai",19.1758,72.8643,214.48561464619374
Dealer,0,0,3,BHK,1392.6452056822186,1,1,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,52.89540108225209
Dealer,0,1,3,BHK,1995.2616146461976,1,1,"Andheri (East),Mumbai",19.1145,72.8712,366.62301433553057
Dealer,0,1,3,BHK,1370.073595075735,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,77.347688,55.032251704275836
Dealer,1,1,3,BHK,1420.0591008180045,0,1,"Kharar,Mohali",30.74,76.65,39.75529566839144
Dealer,0,1,1,BHK,602.0702235250276,1,1,"Kalyan (West),Lalitpur",19.245347,73.124577,33.68115046632139
Owner,0,1,2,BHK,1325.1438080994833,1,1,"Sushant Golf City,Lucknow",26.781748,81.006714,47.77970808935275
Dealer,0,1,2,BHK,505.99665608736717,1,0,"Majiwada,Lalitpur",19.218498,72.992114,98.36967762078491
Dealer,1,1,3,BHK,1045.8169461041512,0,1,"Sector 89 Faridabad,Faridabad",28.431903,77.36482099999999,25.807088908902976
Dealer,0,0,2,BHK,949.9273793387177,1,1,"Chhalera,Noida",28.57,77.32,27.914267913990834
Dealer,0,0,2,BHK,1191.3022519028452,1,1,"Kolar Near D Mart Main Road,Bhopal",19.213085,72.84195,24.52153354582411
Owner,0,0,5,BHK,489.65929551766595,1,1,"Jakkanpur,Patna",25.61,85.14139,47.60371139683387
Dealer,1,0,2,BHK,693.7745733755381,0,0,"Karangapara,Durgapur",23.55,87.32,21.66365217771038
Dealer,0,1,3,BHK,1163.9900368527915,1,0,"Kolshet Road,Maharashtra",19.249861,72.96386600000001,151.86182741215168
Dealer,0,0,3,BHK,1389.420534254636,1,1,"Poorna Pragna Layout,Bangalore",12.96991,77.59796,77.69570346157596
Dealer,0,0,2,BHK,985.4757083080184,1,1,"Tilak Nagar,Maharashtra",19.068492000000003,72.898896,139.99968304861565
Owner,0,0,3,BHK,1681.868896432787,1,1,"Pudupakkam Village,Chennai",13.0604,80.2657,118.20307936173486
Dealer,1,1,3,BHK,1793.5655771965621,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,67.76136801967213
Dealer,0,1,3,BHK,918.5895771612661,1,0,"Kolshet Road,Maharashtra",19.249861,72.96386600000001,148.76414863555345
Dealer,0,0,3,BHK,1496.8962203690621,1,1,"Sector-86 Gurgaon,Gurgaon",28.397468,76.945489,96.24287600518694
Dealer,0,0,3,BHK,1094.2699006671319,1,1,"Lake Gardens,Kolkata",22.507959,88.353262,62.37592260018153
Owner,0,1,2,BHK,740.4386505054138,1,1,"Kabir Nagar,Raipur",30.872533,75.88121600000001,23.503021036595545
Dealer,1,1,1,BHK,673.7985589216428,0,1,"Jahangirabad,Surat",21.17,72.83,18.64862174269748
Owner,0,0,3,BHK,1198.3546148754417,1,1,"Ambedkar Nagar,Alwar",18.458070000000003,73.891059,34.39863686249252
Dealer,0,0,3,BHK,1764.0994122917657,1,1,"Koramangala,Bangalore",12.9259,77.6229,220.16675918864516
Builder,1,0,3,BHK,1252.8527604073079,0,0,"Kanke,Ranchi",23.35556,85.33471999999999,77.1680567717146
Dealer,0,1,2,BHK,1029.9630575839049,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,34.24653250414039
Owner,0,0,2,BHK,885.0262483266779,1,1,"Safilguda,Secunderabad",17.45,78.5,32.043775847785554
Dealer,1,1,4,BHK,3079.8961000804566,0,1,"sector-121 Noida,Noida",28.602325,77.40199399999999,192.27025480420033
Dealer,0,0,2,BHK,857.9223203655279,1,1,"Abasaheb Raikar Nagar,Pune",18.52361,73.84778,44.294044901394294
Dealer,0,0,3,BHK,1985.2959115136161,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,109.07566201204156
Owner,0,0,3,BHK,1529.3849810506174,1,1,"Jahangirpura,Surat",21.17,72.83,35.27596817671078
Owner,0,1,2,BHK,992.5097845301224,1,1,"Noida Extension,Noida",28.579004,77.431173,43.2274980771191
Dealer,0,1,3,BHK,1623.858396408336,1,1,"Sector-113 Mohali,Mohali",30.691832,76.656984,42.20826544282399
Dealer,0,0,3,BHK,1808.7923924417626,1,1,"Chembur,Maharashtra",19.05871,72.89969,386.16534558007464
Dealer,0,0,2,BHK,1230.6200774345307,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,24.339749894777505
Owner,0,0,2,BHK,1141.732439280234,1,1,"Yelahanka,Bangalore",13.11389,77.59833,49.314983262724446
Dealer,0,0,4,BHK,2313.068051241476,1,1,"Best Nagar,Mumbai",18.96667,72.83333,468.98028280918896
Dealer,0,0,3,BHK,1684.5332594674423,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000001,63.7031764779047
Owner,0,0,3,BHK,1183.6174645759675,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,39.34368916461889
Dealer,0,0,2,BHK,792.2797851463429,1,1,"Moshi,Pune",18.669919,73.853723,33.15141097159146
Owner,0,0,2,BHK,1272.862029745586,1,1,"Bhayli,Vadodara",22.288976,73.128222,31.211442797668283
Owner,0,0,2,BHK,828.5759568070109,1,1,"Doddaballapur,Bangalore",13.2882,77.4214,35.966371347714926
Owner,0,0,2,BHK,1496.3525909107443,1,1,"Shivalik enclave,Hoshiarpur",30.70917,76.84083000000001,34.89667289694288
Dealer,0,0,2,BHK,574.796372397616,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,48.90148766679452
Dealer,0,0,3,BHK,1633.172738447045,1,1,"Kundanoor,Kochi",9.930471,76.271273,71.55573852786391
Builder,1,1,2,BHK,701.5405429890176,0,0,"Pimple Gurav,Maharashtra",18.590034,73.821076,85.5379667182914
Dealer,0,1,1,BHK,755.0818596654451,1,1,"Malad (West),Lalitpur",19.1849,72.8347,120.41283221824568
Builder,0,1,2,BHK,1087.2216800955825,1,0,"Bannerghatta Road,Bangalore",12.808137,77.58308000000001,33.739531886655634
Owner,0,0,3,BHK,1705.0227448895698,1,1,"Sajjan Rao Road,Bangalore",12.951481,77.57718,147.27081471646804
Owner,0,0,3,BHK,1249.380484330027,1,1,"Morabadi,Ranchi",23.398893,85.335374,41.01192963375004
Dealer,1,1,2,BHK,1093.156248011994,0,1,"Tathawade,Pune",18.6182,73.7447,67.66490910839009
Owner,0,0,2,BHK,901.2549813047222,1,1,"Basai,Noida",28.57,77.32,39.7797945779446
